name,look,smell,taste,feel,review
Konig Ludwig Dunkel,3.75,3.5,3.75,3.75,"L- A deep rich chestnut brown colour, clear, pours with 3mm pale tan head holds up pretty well.
S- Amazingly malty, the maltiest beer I'd smelled for a long while. Difficult to divine anything else.
T- Very malty tasty on the fore, into some toasty notes and a hoppy dry lick into the finish.
F- I like it in that it has somewhat of a pungent flavour (well, as much as an ABV of 5.1% can allow for) and yet it's got plenty sufficient of hoppy zing on the palate to be refreshing.
O- I'm not much into dark beers that are lower ABV%, as they can be pungently flavoured but with insufficient body/ABV% to provide balance. This is one of the lower ABV% ones I've had that works really pretty well.
Bought from BeersofEurope/UK for home delivery. 500ml bottle, £2.33 BB: 26/12/20Jul 20, 2020"
Konig Ludwig Dunkel,2.5,2.5,2.5,2.5,"On tap in Berlin. Off white head. Dark brown with a caramel hue.

Flavors seems off for a Munich Dunkel. Has a slightly sour twang to it. Think cherry. Maybe they don’t clean their lines. Caramel, cocoa. Not a fan of this. Will edit review when I revisit.Oct 01, 2019"
Konig Ludwig Dunkel,3.5,2.5,3.0,2.75,"cl bottle, 6m old.

Reddish brown, decent foam. Regular looking for a dunkel.

Nose is quite timid. A bit of sweet dark bread is all there is.

Taste is quite light, like a regular helles with some roasted aftertaste and a bit of sweetness in the middle. Very standard dunkel for these days. Carbonation is a tad too pronounced, but that is obviously to provide a bit of acidity to enhance similar notes from the roasted malts to enliven things by all means possible. 

Overall, I am a bit puzzled.. I remembered this beer to be better from decades ago. I double checked Michael Jackson's old article from 1998 and he describes there a mostly Munich malt beer with a bit of Belgian aromatic malt and carafa, going on to describe that it is dry hopped as well. Now, that sounds tasty and traditional. I cannot believe this current version has any dry hopping, and the base malt cannot be munich by any means.. I would guess at least half is pilsner malt, there is probably caramunich for the sweetness and then carafa for colour. A disappointment wrt expectations, but of course a good example of modern dunkel, which will disappear eventually if it's just coloured helles with a bit of caramel. I think they have also tried to boost the thinnish body with an overuse of chloride, there is that aftertaste that gets stronger once I started wondering about the water profile. This beer masquerades quite skillfully, but it is not what a dunkel could be.Feb 23, 2019"
Konig Ludwig Dunkel,4.25,3.75,3.75,3.75,"Huge pillowy head fades slowly, messy lacing, dark clear auburn chestnut color 

Nose sweet toffee and toasted brown malts, history and a little nutty, faint coffee brown and mild syrupy candy 

Taste sweet candy malts, tons of toffee, a bit nutty and caramel, sweet reddish malt and candy syrup, mild biscuity creamy wheat, hint bitter hops, sweet sticky finish, lingering sweet toffee and wheat 

Mouth is med bod, nice fluffy carb, a bit syrupy 

Overall way too much sweet syrupy candy like, but otherwise niceJul 09, 2018"
Konig Ludwig Dunkel,4.0,4.0,4.25,5.0,"From Hipercor. In Bavaria hefe glass. Watching Guardians of the Galaxy 2. Typical profile of a dunkel very well executed. Ultradrinkable, with pleasant roastyness and well adjusted bitterness that leaves great endNov 12, 2017"
Konig Ludwig Dunkel,4.25,2.75,3.0,3.25,"Pours a dark brown color with a huge, very stable beige head.

Smells of toffee, light roast, raisins and bakers chocolate, all in all quite timid on the nose.

Has a medium carbonation with a light body, revealing a soft mouthfeel.

Tastes of bakers chocolate, a hint of licorice, a note of roast and a light creaminess. Turns a little more chocolaty and even creamier during mid palate, while finishing clean, with a well pronounced toffee appearance.

Light and creamy, with a soft toasty note among prominent malts.Jul 17, 2017"
Konig Ludwig Dunkel,3.5,3.75,3.75,4.25,"Brown color and clear. Modest head which leaves some streaks on the glass. 

Sweetish nose with a deeper toasting of the malt. 

Starts sweet but there is a modest hop kick at the end. Full bodied with moderate carbonation. This has elements of a dunkelbock beer.Jun 02, 2017"
Konig Ludwig Dunkel,3.5,3.25,3.0,3.0,"Had 0.3L on draft at a hotel bar in Berlin. Arrived with a thick head atop a dark coffee colored body in a branded stein. Taste of roasted malt and faint cocoa. Easy to drink.Apr 30, 2017"
Konig Ludwig Dunkel,4.25,4.0,4.25,4.0,"L: Dark sludgy honey, nice head that lingers, decent lacing
S: Rich banana and bubblegum smell, sweet, malts are caramel and light, bready and fresh
T: Very nice flavor, i get a peach malty sweet flavor mixed with the banana, much different than other Dunkelweizen's I've had but very nice. Not as malty as others. Flavor is very pleasant
F: Normal solid feel, finishes a little heavier but nice
O: A very enjoyable Dunkelweizen that is worth a try.Jul 02, 2016"
Konig Ludwig Dunkel,3.0,1.75,3.0,2.5,"A Carmel light brown muggy look with a slight fizz, smells bready slighted sweet and smoky. Taste malty sweet banana clove spice. Mouth feel is smooth not heavy and not too lights slightly refreshing. Has a throaty hit I cannot describe. Very drinkable without being to filling.May 07, 2016"
Konig Ludwig Dunkel,3.75,3.75,4.0,4.0,"L: dark brown color, clear, gives of a two fingertip high top of head that disolves quickly. Some lacings on the side of the glass.

S: bready, roasted malts is the main aroma , some hints of cofee and caramel.

T&F: much as it's aroma. Roasted malts,breads and caramel,a sweet taste over this dunkel. Some good balanced hop bitterness in the aftertaste. Actually very drinkable this beer but tought I think is a little to light for a dark beer.

O:a good and enjoyable dunkel, did not set the world on fire,but I enjoyed it. Very easy drinkable.i would trie it again if I get the chance.Mar 26, 2016"
Konig Ludwig Dunkel,3.0,3.5,3.5,3.0,"Bought in a half-litre bottle. Pretty good Dunkel. It has a very rich roasted flavour, and is easy to drink, with a nice burnt aftertaste. A good example of a Munich Dunkel.Jan 16, 2016"
Konig Ludwig Dunkel,4.0,4.0,4.0,3.75,"Pours out of the bottle an almost red light brown color. Its head is surprisingly large bubbles that dissipate rather quickly. It has a slightly roasting malt aroma. It has a rather nice malty taste with a nice balance of hops. A bit light for a dark beer. Had a light mouth with a slightly hops aftertaste. A nice beer for an afternoon thirst quencher.Nov 06, 2015"
Konig Ludwig Dunkel,3.75,4.0,3.75,3.75,"From bottle, Red-tinged brown beer, beige head. Nose is malty, bready, some caramel in there, toasty-burned notes. Flavor is toasty malt, sweetness, some burned bitterness in the dry finish.Aug 23, 2015"
Konig Ludwig Dunkel,4.0,3.5,3.75,3.75,"At the beer garden below Ludwig's castle (Neuschwanstein).
Dark, check. Smells like beer, check. Malt forward, easy drinking, check. Decent but forgettable, check.Aug 19, 2015"
Konig Ludwig Dunkel,4.0,3.25,3.75,3.75,"On tap at Nirwana Indian restaurant in Berlin, Germany. Served in a branded 0.5l glass mug/stein. 

Appearance: Clear brown to dark amber. Initial 1/4"" thick off white foam died back to a thin skin and plenty of thick strands of lacing.

Smell: Not much of an aroma, even with a swirl. Some occasional hints of toasted malt sweetness.

Taste: Nicely malty - full of malt flavor with sweetness and toasted malt. Some noble hops at the finish, but a beer more on the sweet side of things. 

Mouthfeel: Good carbonation, a bit sticky on the teeth. 

Overall / Drinkability: A little bit more sweet than I thought it would be - could have stood a bit more German noble hops to balance out the maltiness. Did go nicely with Indian food though. A half liter was more than enough of this beer. Good, but not great.Jun 22, 2015"
Konig Ludwig Dunkel,4.0,4.25,4.0,4.0,".5 l bottle. 05.08.15. Deep amber / mahogany colour with a creamy light tan head, which lasted well and left some very nice lacing. Sweet, malty aroma with vanilla, sweet chocolate, a touch of roastiness and some caramel. Light / medium sweetness and only a hint of bitterness. Light to medium body; slightly thin but smooth texture and average carbonation. A quietly confident beer. I could happily spend an evening on this one. 8.Jun 18, 2015"
Konig Ludwig Dunkel,4.0,3.75,3.75,4.0,"Had on tap in Berlin, poured into a tall weiss glass. 

L: Pours a cloudy dark amber/brown with a thick off-white head. Ample lacing.

S: Bread and toasted malts. Mild spices.

T/F: Tastes like a dunkel. Nice balance of the sweet toasted malts and mild hop bitterness. Caramel tones and good carbonation. 

O: Very tasty dunkel and great example of the style. Nicely done.Jun 02, 2015"
Konig Ludwig Dunkel,4.0,3.5,4.0,4.0,"Bottled 
Pours a handsome looking beer with amazing thick foaming head that clings more to the edges Malty & Roasty & just rather tasty Really enjoyable & flavoursomeMay 03, 2015"
Konig Ludwig Dunkel,4.25,3.5,3.5,3.75,"L:
-pours a clear ruby-brown with a big beige head
-high carbonation visible
S:
Plums,raisins,caramel,breadysyrup
T:
-Follows the nose
F:
medium-high carbonation,light-medium body
O:
One of the more roasty Dunkel.
Good BeerMay 03, 2015"
Konig Ludwig Dunkel,4.0,3.5,4.25,4.5,"Enjoyed this a lot on tap but this review is from the bottle. Can't see any difference between the two. 

Pours a dark brown body with hints of red and a large foamy head. Aroma of sweet toffee apples. Taste is similar but with caramel as well, with some balancing bitterness. Mouth feel is perfect, neither too thin nor to heavy.

I'm not all that familiar with Dunkel as a style but I think this beer is great. Plenty of flavour, really drinkable and moreish.Oct 19, 2014"
Konig Ludwig Dunkel,4.0,4.5,4.5,4.5,"Caramel, coffee, honey. Full and very nicely balanced, not on the sweet side, like Tucher Dunkel. There may be better Dunkels out there, like Weltenburger's, but this one is very good, right beside Budwar's.Jul 25, 2014"
Primator Polotmavy 13,4.0,4.0,4.0,4.0,"Served cool from 500ml bottle into Veltins pilsner mug.

L) Deep copper colour, clear, lots of bubbles. Dense 1cm head, has a slightly weird yellow tinge.

S) Warm lager malt and saars hops coming through nicely. 

T) Sweetish dense toffee malt flavour, with a touch of hop bitterness right at the end. 

F) A little bit of density there for a lager. Clean finish though with no off aftertastes. 

O) Very good Vienna-type lager, well balanced and satisfying. A nice departure from the typical Czech pilsner lager style. Recommended.Jul 11, 2015"
Primator Polotmavy 13,3.75,3.25,4.0,4.0,"Amber copper color with a thick two finger head with decent retention and leaving laces.
Aroma of biscuit and toasted malt, grassy and floral hops, and caramels.
Nice flavor with notes of spicy, floral and grassy hops, caramel, biscuit and toasted malts and marzipan. Dry and bitter aftertaste.
Light towards medium body with appropriate carbonation
This flavorful Czech Amber Lager was fun to drink given its spicy Saaz hop notes that balances its malt profile. Recommended.May 10, 2015"
Primator Polotmavy 13,3.25,3.5,3.5,3.25,"500ml Bottle from Hyberniska Mini-Market, Prague, Czech Repbulic (45Czk):
Clear, caramel amber with a thin & patchy white head that is slightly soapy.

Sweet malts & caramel with faint alcohol & some brown sugar. There is some bread & toasted malts coming through & the beer is about medium strength with a good balance.

Sweet malts feature heavily, along with some caramel and brown sugar. A few subtle hops & some spice feature too along with a slightly fruity base to it & some marzipan from the middle on.

Light-medium & smooth, sweet too with some alcohol being present although the taste is quite clean and wet throughout.

Sweet & malty, almost like a doppelbock in some respects. While the beer wasn't exactly anything special, it is still a drink that I wouldn't mind having again.May 07, 2014"
